phase,NP1,NP15,NP17,NP19,NP21,NP32,NP34,NP36,NP38,NP39,NP43,NP45,NP47,NP5,NP55
-3.141592653589793,0.08366082981680428,0.590722636505891,0.21381555814473113,0.35693607403105176,0.28950904404536887,0.810178997431603,0.5636894688344843,0.279056185646285,0.014213538314637232,0.1549174654899606,0.6795582611306835,0.0006469065481581515,4.0761123883763455e-11,0.08087949473872347,0.22411403825338708
-3.140964272220938,0.08370131324669171,0.5907158898318197,0.2138849329598623,0.3569610811891735,0.2894343208692438,0.8101983765204581,0.5637413291109575,0.27909066184272446,0.014220422836875713,0.15493700528430865,0.679598472369472,0.0006491872326575898,4.145081367785505e-11,0.080890860453256,0.22414921413324693
-3.1403358908520835,0.08374183262087928,0.590709192460254,0.21395437022160527,0.35698614498575104,0.2893595655760296,0.8102177932395238,0.5637932293364805,0.2791251458767096,0.014227320101506695,0.15495659609822798,0.6796387221327665,0.0006514760907584882,4.21520805594044e-11,0.08090225511423821,0.2241844164937903
-3.1397075094832285,0.08378238795658655,0.5907025443921635,0.2140238699487285,0.35701126542257067,0.28928477823008447,0.8102372475838163,0.5638451695007117,0.27915963773647384,0.01423423012110886,0.15497623794271062,0.6796790104112357,0.0006537731513063341,4.286511699702647e-11,0.08091367872895183,0.22421964533185545
-3.139079128114374,0.08382297927103277,0.5906959456285101,0.21409343215999896,0.3570364425014216,0.28920995889576456,0.8102567395483413,0.5638971495932967,0.2791941374102433,0.014241152908284727,0.15499593082877608,0.6797193371955361,0.000656078443243683,4.359011862266784e-11,0.08092513130469636,0.2242549006442726
-3.138450746745519,0.0838636065814368,0.5906893961702488,0.21416305687418233,0.3570616762240948,0.2891351076374236,0.8102762691280945,0.563949169603868,0.27922864488623617,0.014248088475660468,0.15501567476747088,0.6797597024763135,0.0006583919956104651,4.4327284282906464e-11,0.080936612848789,0.2242901824278643
-3.137822365376664,0.0839042699050172,0.5906828960183272,0.21423274411004237,0.3570869665923844,0.2890602245194135,0.8102958363180615,0.5640012295220448,0.2792631601526634,0.014255036835886088,0.1550354697698689,0.6798001062442014,0.0006607138375442749,4.50768160910621e-11,0.08094812336856463,0.22432549067944496
-3.1371939840078094,0.08394496925899196,0.5906764451736858,0.2143024938863416,0.35711231360808643,0.28898530960608304,0.8103154411132174,0.5640533293374334,0.2792976831977278,0.01426199800163533,0.15505531584707116,0.6798405484898223,0.0006630439982806698,4.58389194801413e-11,0.08095966287137564,0.2243608253958212
-3.1365656026389543,0.0839857046605788,0.5906700436372578,0.21437230622184097,0.35713771727299964,0.28891036296177897,0.8103350835085276,0.564105469039627,0.27933221400962516,0.014268971985605816,0.15507521301020605,0.6798810292037872,0.0006653825071534787,4.661380325663026e-11,0.08097123136459232,0.22439618657379157
-3.1359372212700993,0.08402647612699486,0.5906636914099693,0.21444218113529945,0.3571631775889254,0.288835384650845,0.8103547634989469,0.5641576486182058,0.27936675257654336,0.014275958800518976,0.15509516127042905,0.6799215483766953,0.000667729393595089,4.740167965513839e-11,0.08098282885560253,0.22443157421014676
-3.1353088399012448,0.08406728367545675,0.5906573884927392,0.21451211864547462,0.357188694557667,0.28876037473762245,0.8103744810794202,0.564209868062737,0.27940129888666265,0.014282958459120114,0.15511516063892292,0.6799621059991342,0.0006700846871367515,4.8202764393918425e-11,0.0809944553518118,0.2244669883016694
-3.1346804585323897,0.08410812732318061,0.5906511348864792,0.2145821187711223,0.35721426818103086,0.28868533328644946,0.810394236244882,0.5642621273627744,0.2794358529281558,0.014289970974178428,0.1551352111268976,0.6800027020616805,0.0006724484174088883,4.901727673127213e-11,0.08100611086064335,0.22450242884513424
